delete,ln_pop_den,pct_65_over,pct_age_18_29,pct_bach,pct_black,pct_fb,pct_hisp,pct_uninsured,totalvotes,id,Intercept,X,Y,se0,b0,sepct_black,bpct_black,sepct_hisp,bpct_hisp,sepct_65_over,bpct_65_over,sepct_age_18_29,bpct_age_18_29,sepct_fb,bpct_fb,sepct_uninsured,bpct_uninsured,sepct_bach,bpct_bach,seln_pop_den,bln_pop_den
530,1.21944532,-1.169698578,0.404100943,-0.34236604,-0.597439576,0.563204192,1.14205063,0.807603113,0.267286336,16027,1,-0.116710349,0.043625495,0.873913238,-0.290543631,1.511582431,-0.863352667,0.279474606,0.181518161,0.094576775,-0.242585874,0.102323157,0.02732523,0.263807019,-0.56719856,0.039355322,0.106038725,0.112201982,0.13187173,0.098713689,0.065659625
531,-1.395541991,-0.456917061,-0.715856436,-0.310858606,-0.625008568,-0.30319349,-0.263049631,-0.376132866,-0.31410633,16029,1,-0.111562991,0.042770195,0.854965137,-0.581003411,1.448442452,-1.346926532,0.279675047,-0.036105111,0.070276907,0.033469865,0.063676441,0.052195234,0.192535876,-0.107943428,0.032074957,0.090126285,0.071764012,0.014181374,0.090224366,0.281778419
532,-0.897493302,-1.083300819,0.032460068,-0.352868518,-0.611224072,1.058288582,1.278957835,0.787539791,-0.272584011,16031,1,-0.113600563,0.042283749,0.783612227,-1.293730173,1.329839513,-2.506988873,0.2601457,0.177882985,0.074750321,-0.04275282,0.077272861,0.061530378,0.207813938,-0.49784892,0.034594015,0.098867191,0.083749927,0.091372283,0.085511759,0.208013074
533,-2.555458098,-0.867306419,0.099730225,-1.025027114,-0.569870585,5.018963699,2.813759657,4.178241153,-0.334857465,16033,1,-0.112351697,0.044284028,1.013139649,0.851372116,1.717514946,1.308970057,0.319364003,-0.095595016,0.074034675,-0.010077205,0.066212331,-0.052237359,0.20468475,-0.032499041,0.034180503,0.088471254,0.075425047,0.035980348,0.095318234,0.197937302
534,-1.455564025,1.703026932,-0.707766959,-0.426385864,-0.590547328,-0.462327758,-0.378339908,0.426400001,-0.307403146,16035,1,-0.115658826,0.046672948,1.315158621,4.282086458,2.262633669,7.729872133,0.352369262,-0.636730259,0.107959759,-0.216399893,0.086960914,-0.302676698,0.302592408,0.398644614,0.040777215,0.093250288,0.114023489,0.12161439,0.119185083,0.092415683
535,-2.272499734,3.020592767,-0.872091278,0.25627521,-0.61811632,-0.727551538,-0.378339908,-0.075183041,-0.318630813,16037,1,-0.114281953,0.044241465,1.002074342,0.572322718,1.707753798,0.96145961,0.284127323,0.035694606,0.079937923,-0.126316332,0.073837232,-0.058250657,0.221608497,-0.342274885,0.036535669,0.095513729,0.088122633,0.087823149,0.089804845,0.118096565
536,-0.933112635,-1.256096338,1.554302468,-0.34236604,-0.438917875,0.899154314,0.551187956,0.847729756,-0.268734525,16039,1,-0.115469508,0.043353309,0.877206106,-0.585006464,1.503494996,-1.24225263,0.271617716,0.243955436,0.086043386,-0.17539532,0.091768027,0.019949408,0.243137755,-0.630806294,0.03753566,0.102398068,0.101062107,0.122103264,0.091544091,0.100420037
537,-0.444075099,-1.083300819,-0.195675651,-0.44739082,-0.604331824,-0.391601416,-0.190993207,0.265893428,-0.292399507,16041,1,-0.11181396,0.042179812,0.805442947,-1.01027299,1.366156179,-2.106418427,0.266119062,-0.003593594,0.070532366,0.031947736,0.066027344,0.07725729,0.193927838,-0.187922326,0.032151549,0.092773155,0.073054493,0.027352514,0.087538594,0.295897268
538,-1.064860842,-0.392118741,-0.170170707,-0.027291698,-0.611224072,0.227254071,0.219728408,0.486589966,-0.292031935,16043,1,-0.111482257,0.044228453,1.005191965,0.908549891,1.703267677,1.293430782,0.333096325,-0.1388862,0.073795974,0.031418971,0.067312039,-0.03575902,0.209995554,0.107140219,0.033091068,0.085520446,0.074500751,0.014679434,0.098883969,0.237588378
539,-0.199635711,0.515057736,-0.375218398,-0.468395777,-0.61811632,-0.267830319,-0.075702929,1.549946015,-0.27038526,16045,1,-0.116398241,0.044062317,0.941374558,0.247466393,1.623348472,0.217071701,0.281633925,0.089327649,0.094076762,-0.243600275,0.096087969,-0.014368327,0.264660343,-0.471846668,0.039172211,0.103627307,0.109996282,0.125709822,0.098027916,0.06023544
540,-0.430411848,-0.456917061,-0.208499493,-0.499903211,-0.61811632,1.44728346,1.415865039,1.309186155,-0.296502952,16047,1,-0.114811525,0.042969906,0.839817942,-0.925432814,1.433185225,-1.83186989,0.265380377,0.257021721,0.08099427,-0.127240483,0.086408222,0.034337012,0.227803797,-0.630265023,0.036474337,0.101175241,0.094238064,0.114302767,0.088088259,0.133329791
541,-1.796141384,1.746225811,-0.778402418,-0.226838781,-0.61811632,-0.60378044,-0.435985047,0.265893428,-0.272764456,16049,1,-0.115468401,0.045843484,1.210716047,2.983335397,2.079946899,5.375977865,0.323312544,-0.383448856,0.097970763,-0.211964108,0.080859186,-0.209327724,0.278271507,0.105110164,0.03954569,0.09502311,0.10586817,0.113486907,0.106128203,0.082125983
542,-0.299868364,-1.688085136,-0.106626662,0.287782644,-0.625008568,-0.161740807,0.07561556,-0.135373006,-0.242215845,16051,1,-0.112310917,0.043819782,0.95645326,0.279065449,1.619725242,0.283375714,0.301870632,-0.04557481,0.072415432,-0.005884253,0.064673842,-0.018063008,0.19691539,-0.112232864,0.033724424,0.089699323,0.07413822,0.033906417,0.092644622,0.209775115
543,-0.057842699,-1.342494098,0.089729153,-0.615430469,-0.611224072,2.066138947,1.920260005,1.810769196,-0.284727268,16053,1,-0.114264532,0.042690221,0.814741163,-1.109950878,1.386062866,-2.157695962,0.262082185,0.232642562,0.077624323,-0.088828869,0.081777582,0.044840236,0.216854709,-0.585877747,0.035624556,0.100043125,0.088974323,0.104580547,0.086359972,0.163428231
544,0.583203767,-0.068127142,-0.139123754,0.340295034,-0.604331824,-0.409283002,-0.349517339,0.025133568,0.26098414,16055,1,-0.116702924,0.04767459,1.360710044,5.579668878,2.347789871,10.05155057,0.36490341,-1.022889088,0.125684839,-0.252680652,0.099346777,-0.415602705,0.324392779,0.784846334,0.043330077,0.094026848,0.129369562,0.13856485,0.140545577,0.090792423
545,-0.097056485,-1.256096338,4.417408727,2.461795603,-0.542301593,0.244935656,-0.363928624,-0.616892726,-0.199463828,16057,1,-0.116711046,0.046815267,1.262568388,4.440103273,2.180049543,7.999757585,0.328583083,-0.828753314,0.114151826,-0.271035375,0.0870993,-0.310638709,0.304082134,0.557769661,0.042177224,0.096599482,0.120140655,0.131592466,0.123197197,0.068996758
546,-1.863054164,2.26461237,-1.330721811,0.098738039,-0.625008568,-0.444646172,-0.435985047,0.426400001,-0.305271225,16059,1,-0.113932053,0.044943076,1.101644564,1.626472859,1.87833528,2.860344924,0.313117166,-0.123222186,0.081516549,-0.109460941,0.071559334,-0.120655673,0.228862786,-0.112366779,0.036733367,0.092183169,0.086858035,0.078975065,0.094764112,0.126296495
547,-0.975485019,1.271038133,-0.949394534,-0.426385864,-0.61811632,-0.444646172,-0.349517339,1.108552938,-0.324438457,16061,1,-0.116425951,0.046236586,1.215608752,3.576699868,2.09676825,6.434058857,0.318459063,-0.607938249,0.106910643,-0.264379715,0.084114484,-0.244209448,0.294296791,0.316256619,0.041141082,0.097290755,0.114881325,0.126159831,0.113712502,0.063548325
548,-1.316137126,-1.256096338,-0.229443103,-1.224574197,-0.625008568,1.924686264,1.531155317,2.412668846,-0.323970638,16063,1,-0.114138249,0.043002348,0.850138614,-0.844824473,1.445301795,-1.656409526,0.263888015,0.200271661,0.077024954,-0.091584393,0.078564966,0.028384202,0.213263817,-0.544154094,0.035577221,0.098666686,0.087226246,0.095331159,0.086432128,0.155203519
549,0.368649804,-2.638460493,6.496906872,1.516572577,-0.611224072,-0.020288124,-0.133348068,-0.737272656,-0.22257411,16065,1,-0.111657619,0.043784397,0.954178996,0.355930982,1.615639208,0.340217585,0.311405763,-0.089544994,0.07207706,0.02430689,0.064595365,-0.008254459,0.199808012,0.00141207,0.032893103,0.087463212,0.072907176,0.01642849,0.095146426,0.241135856
550,-0.27201453,-0.65131202,0.114291703,-0.825480031,-0.611224072,1.71250724,1.862614866,1.73051591,-0.28351762,16067,1,-0.113637579,0.042854157,0.839345488,-0.91417358,1.4239386,-1.790556696,0.263783794,0.162785598,0.074676703,-0.060599967,0.074412401,0.035676082,0.204703002,-0.480010014,0.03484049,0.097311336,0.082842892,0.08203657,0.086070816,0.180801795
551,0.043227794,0.169466697,0.228229318,0.098738039,-0.597439576,-0.497690928,-0.399956836,0.105386854,-0.196810624,16069,1,-0.116750089,0.046325759,1.202225943,3.700128732,2.076434793,6.640594313,0.313534498,-0.685508098,0.109032626,-0.279155234,0.084494479,-0.249903035,0.295340129,0.391408923,0.041633208,0.098188305,0.116833554,0.128358877,0.115589021,0.057653446
552,-1.429023213,0.083068937,-0.860971926,-0.510405689,-0.61811632,-0.30319349,-0.356722981,-0.376132866,-0.320555556,16071,1,-0.112539609,0.042194948,0.795546939,-1.164237953,1.348249935,-2.321583188,0.263226234,0.065935862,0.071852383,0.005849172,0.069533891,0.070573756,0.197340254,-0.316086747,0.033127777,0.095328455,0.076553314,0.053932399,0.086474877,0.259707331
553,-1.941016858,-0.176124342,-0.118672915,-1.04603207,-0.590547328,0.881472729,1.206901411,2.412668846,-0.305244493,16073,1,-0.116170912,0.042581527,0.769217239,-1.254693747,1.328075037,-2.629026075,0.273086444,0.351127808,0.08916478,-0.174904914,0.103845588,0.071825279,0.250474576,-0.735113408,0.038238314,0.107195999,0.107362452,0.147656296,0.094213471,0.118508473
554,0.152930495,-0.197723782,-0.351246103,-0.657440382,-0.61811632,0.439433095,0.565599241,0.586906574,-0.261463274,16075,1,-0.116760721,0.04400631,0.9178661,0.176174847,1.587049769,0.021780877,0.281626245,0.082631624,0.095861349,-0.25742985,0.099477305,-0.000803786,0.267673163,-0.463397569,0.039625502,0.105091986,0.112628178,0.128030958,0.099658959,0.054696905
555,-1.210150262,-0.67291146,-0.976129411,-0.72045525,-0.61811632,1.853959923,1.776147157,0.948046364,-0.316391962,16077,1,-0.11284165,0.042693547,0.834042354,-0.914892829,1.412433328,-1.832006614,0.267215926,0.087775209,0.072238714,-0.017257536,0.069018665,0.046395236,0.196120848,-0.351214319,0.033709901,0.09493479,0.077281764,0.057357861,0.086941661,0.222698442
556,-1.272520478,0.752651575,-0.668946429,-1.09854446,-0.604331824,-0.621462026,-0.421573763,1.068426294,-0.296509635,16079,1,-0.115892973,0.047352683,1.387978258,5.23724696,2.389864415,9.440827591,0.377233714,-0.826856741,0.118144458,-0.218381683,0.096255947,-0.380872654,0.323275628,0.611445754,0.041971056,0.092077345,0.123028556,0.130093068,0.132758145,0.102691232
557,-0.310029818,-1.709684576,-0.290701726,1.999686568,-0.625008568,0.545522607,0.536776671,-0.556702761,-0.294518061,16081,1,-0.111208564,0.043760255,0.950171808,0.414460406,1.609412588,0.385926761,0.315923023,-0.114238719,0.071976868,0.041638621,0.06504072,-0.000894329,0.202829749,0.075993786,0.032329036,0.085925665,0.07275919,0.005691076,0.096505912,0.262255351
558,0.007918254,-0.8025081,0.191424936,-0.142818957,-0.569870585,0.757701631,0.50074846,0.486589966,-0.092994801,16083,1,-0.114667737,0.042355226,0.773627321,-1.355752923,1.31973338,-2.645950813,0.262850342,0.280030475,0.079760533,-0.096820149,0.088217108,0.060634886,0.225842996,-0.645929539,0.036083999,0.102479549,0.093419384,0.123804033,0.087157663,0.166009853
559,-1.567618771,1.875822451,-1.314190339,0.886423894,-0.61811632,-0.709869953,-0.349517339,0.366210036,-0.289732936,16085,1,-0.11556688,0.044766797,1.059670152,1.26876305,1.818698344,2.221047664,0.291031444,-0.0713315,0.091169689,-0.213678258,0.083303014,-0.094637964,0.25846109,-0.272665161,0.03860207,0.098562979,0.102703993,0.112803909,0.096553185,0.072525989
560,-1.067926791,1.249438693,-0.900793137,-0.594425513,-0.611224072,0.280298827,0.543982314,1.088489616,-0.301221246,16087,1,-0.116784691,0.04445212,0.971343542,0.784916256,1.678839167,1.177498351,0.284685043,-0.050172168,0.097404953,-0.270125936,0.095493655,-0.039871866,0.272135238,-0.320654685,0.039941177,0.103858259,0.112831472,0.125221798,0.100904351,0.046658539
561,0.320965771,0.255864457,-0.189946498,0.319290078,-0.342426404,-0.586098855,-0.56568661,-0.978032516,-0.112870445,17001,1,-0.091188435,0.039987926,0.11137618,-0.195870791,0.166833287,0.353909554,0.269604741,-1.010220536,0.07228124,0.069944978,0.052410133,-0.165811565,0.183238243,0.800883341,0.016938978,0.025361003,0.072490243,0.006153395,0.103240147,0.376653677
562,-0.325232703,0.536657176,-0.749041728,-0.951509767,1.683894477,-0.780596294,-0.587303537,-0.376132866,-0.319439472,17003,1,-0.089337045,0.0371921,0.117381362,-0.36399757,0.069869243,0.043654363,0.336763274,-1.365333891,0.069048113,0.066083515,0.055915026,-0.12941221,0.232988125,0.986094964,0.017601547,0.027000881,0.070308525,0.007100248,0.100126816,0.32396238
563,-0.001659344,-0.111326022,0.321204933,0.098738039,-0.101197728,-0.444646172,-0.428779405,-0.777399299,-0.282501784,17005,1,-0.089435118,0.038887246,0.113158976,-0.275693568,0.10127013,0.220559122,0.301306066,-1.238277222,0.072960817,0.103110266,0.053747988,-0.187437161,0.199975174,1.110192525,0.017316877,0.022335343,0.069329935,-0.031088033,0.099835029,0.376407099
564,0.851661803,-0.6945109,-0.007629439,0.161752907,-0.473379114,0.987562241,0.889853147,-0.717209334,-0.169997885,17007,1,-0.08882388,0.042322871,0.120490404,0.488650376,0.188886773,1.196676456,0.235761495,-0.675382814,0.076902949,0.097347233,0.058733389,-0.217923443,0.162834016,1.27700104,0.022254019,0.00997645,0.071428535,-0.08135156,0.114430011,0.327571125
565,-0.404711346,-0.932104739,0.872039268,-0.825480031,0.698303028,-0.250148734,-0.205404492,-0.657019369,-0.320087736,17009,1,-0.090749499,0.039961212,0.109359095,-0.182664978,0.152026637,0.378540647,0.269544252,-1.067061536,0.073047305,0.081881685,0.053019557,-0.181385397,0.182135557,0.916488089,0.017167552,0.023867097,0.072056581,-0.007483065,0.103099171,0.377714008
566,-0.080430868,0.601455495,-0.497729113,-0.142818957,-0.549193841,-0.161740807,-0.025263433,-0.998095838,-0.220422141,17011,1,-0.089528819,0.041404571,0.110307063,0.23544135,0.168232165,0.920570392,0.240165044,-0.847498315,0.077954175,0.10722401,0.057076586,-0.223813045,0.165386637,1.187609658,0.019974647,0.01522069,0.072576191,-0.05848627,0.112199274,0.361684395
567,-0.540445628,0.968645974,-0.80388511,-0.814977553,-0.604331824,-0.692188367,-0.587303537,-1.640122131,-0.318410269,17013,1,-0.090666871,0.039169026,0.109187991,-0.326099091,0.126654096,0.176730561,0.289478563,-1.22074268,0.070432031,0.073860823,0.053315058,-0.170109064,0.195805839,0.929076533,0.016643194,0.0259156,0.071227866,-0.00042051,0.098685903,0.369438332
568,-0.195547106,1.314237013,-0.683687412,-0.258346215,-0.542301593,-0.497690928,-0.41436812,-0.697146013,-0.283310443,17015,1,-0.089933273,0.042067962,0.123086473,0.395526756,0.201576526,1.143241619,0.242385074,-0.721777919,0.076892694,0.093182222,0.057264281,-0.204308051,0.166748968,1.081564138,0.020864121,0.01470665,0.074218261,-0.041336196,0.114559925,0.344615884
569,-0.164156829,-0.327320421,-0.246251898,-0.72045525,-0.266611677,1.129014923,0.680889519,-0.817525943,-0.30140169,17017,1,-0.090246535,0.039973303,0.108096839,-0.152672552,0.138693022,0.418094879,0.269949279,-1.09584794,0.074319488,0.095598102,0.053781275,-0.197399091,0.181033076,1.032759266,0.017501888,0.022028872,0.07151071,-0.024017759,0.103610802,0.379427784
570,0.909217933,-1.385692978,3.939592746,2.419785691,0.305444898,1.323512362,-0.248638346,-1.118475768,0.298910932,17019,1,-0.088199781,0.040139821,0.113293131,0.021863692,0.132319529,0.587439931,0.267727967,-0.976550405,0.078652069,0.131065538,0.055355895,-0.232928732,0.176768647,1.315001781,0.019308744,0.014200991,0.067647176,-0.09783658,0.107546835,0.394673734
571,0.033080579,0.126267817,-0.283412563,-0.510405689,-0.535409345,-0.621462026,-0.56568661,-1.058285803,-0.228642397,17021,1,-0.089277548,0.039546054,0.110929927,-0.167330218,0.115567127,0.371179965,0.284709866,-1.140858042,0.075588207,0.115161306,0.054338185,-0.208954085,0.187817358,1.173094476,0.017824635,0.019820817,0.069514438,-0.049672292,0.102969059,0.385650485
572,-0.191686795,0.104668377,-0.443909888,-0.216336303,-0.576762833,-0.621462026,-0.56568661,-0.978032516,-0.281091642,17023,1,-0.087787735,0.039334464,0.118813516,-0.085169565,0.125428297,0.420084649,0.285521989,-0.967999011,0.076143181,0.130291258,0.053357008,-0.206492627,0.186968504,1.210876246,0.018930182,0.015107854,0.065627282,-0.0904675,0.103909182,0.407902829
573,-0.244928054,0.255864457,-0.435396701,-0.730957728,-0.569870585,-0.745233123,-0.673771245,-0.636956048,-0.290915851,17025,1,-0.088489447,0.038753666,0.117504707,-0.212530735,0.106724032,0.266255595,0.303368212,-1.107216493,0.074057847,0.118455824,0.053420876,-0.186107308,0.200056634,1.131791376,0.017994231,0.019341618,0.067253818,-0.053120832,0.101425006,0.391774014
574,0.312163561,-0.478516501,-0.134319499,0.03572317,-0.390672139,-0.533054099,-0.457601974,-1.158602411,-0.208820218,17027,1,-0.089422033,0.038607395,0.114279458,-0.305199971,0.095443166,0.174384313,0.308164702,-1.268732541,0.072058203,0.098311004,0.053787904,-0.178336058,0.205503763,1.090591519,0.017240879,0.023116704,0.069281913,-0.025030374,0.09912524,0.370933059
575,0.48485866,-0.500115941,2.498059073,0.424314859,-0.3562109,-0.444646172,-0.500835829,-0.697146013,-0.185856965,17029,1,-0.088221511,0.03952115,0.115986165,-0.089307254,0.122644223,0.433903724,0.284475821,-1.02393057,0.077000831,0.129840523,0.054179353,-0.214905662,0.186397416,1.239067658,0.018682567,0.016109914,0.067084838,-0.082997627,0.104557856,0.400483454
576,2.783031659,-0.975303619,0.636398767,1.768632051,0.987777439,2.897173458,1.14205063,-0.155436327,15.17786896,17031,1,-0.08781677,0.041840114,0.113673319,0.414928409,0.1610111,1.069310022,0.224403866,-0.760904019,0.077576808,0.108385229,0.056879259,-0.23872762,0.15462327,1.44437692,0.022231247,0.007796009,0.067221656,-0.125002434,0.113460972,0.346713757
577,-0.014843062,-0.003328822,-0.055656475,-0.510405689,-0.177012455,-0.533054099,-0.44319069,-0.697146013,-0.273947371,17033,1,-0.087760317,0.03900401,0.119714422,-0.127492771,0.121393699,0.356428436,0.291908363,-0.965704378,0.074777209,0.127039436,0.052928717,-0.192347036,0.191638257,1.151479079,0.018742244,0.015987615,0.065301828,-0.080206769,0.102683425,0.408359568
578,-0.1924491,0.104668377,-0.564336484,-0.688947816,-0.61811632,-0.656825197,-0.601714822,-0.857652586,-0.297959876,17035,1,-0.088240125,0.039274557,0.116853074,-0.127783333,0.118618103,0.379453787,0.290468596,-1.039877579,0.076132936,0.127787493,0.053786399,-0.206035707,0.190347503,1.204599433,0.018481014,0.016906446,0.066913832,-0.075624242,0.103472307,0.400489766
579,0.767043148,-1.428891857,2.935826096,1.085970977,-0.080520984,0.315661997,0.126055057,-0.857652586,-0.017314978,17037,1,-0.088769124,0.041893116,0.11319277,0.389624499,0.173324416,1.079241943,0.231215672,-0.754928893,0.077888817,0.106635669,0.058173636,-0.230072733,0.160694875,1.309205131,0.021470167,0.011052189,0.070894773,-0.086875119,0.113639883,0.343998542
580,-0.057550496,-0.003328822,-0.59575606,-0.06930161,-0.590547328,-0.56841727,-0.486424544,-1.078349124,-0.283310443,17039,1,-0.088904182,0.040173919,0.109647647,-0.02121571,0.129610492,0.558061611,0.267968352,-1.030081885,0.078037225,0.124218879,0.055630474,-0.228332375,0.177676501,1.257833712,0.018733234,0.016624503,0.06953313,-0.073353746,0.106951632,0.387179448
